input1,input2,output1
0.04,0.6400000000000002,0.6666852654974652
0.04,0.6600000000000003,0.6666851516910045
0.04,0.6800000000000003,0.6666850037203846
0.04,0.7000000000000003,0.666684811329662
0.04,0.7200000000000003,0.6666845611840988
0.04,0.7400000000000003,0.6666842359459186
0.04,0.7600000000000003,0.6666838130726088
0.04,0.7800000000000004,0.6666832632544724
0.04,0.8000000000000004,0.6666825483831399
0.04,0.8200000000000004,0.6666816189102267
0.04,0.8400000000000004,0.6666804104130571
0.04,0.8600000000000004,0.6666788391294217
0.04,0.8800000000000004,0.6666767961518422
0.04,0.9000000000000005,0.6666741398789322
0.04,0.9200000000000005,0.6666706862005914
0.04,0.9400000000000005,0.666666195736671
0.04,0.9600000000000005,0.6666603572444733
0.04,0.9800000000000005,0.6666527660447975
0.06,0,0.6666856445010884
0.06,0.02,0.6666856444675312
0.06,0.04,0.6666856444239924
0.06,0.06,0.6666856443674749
0.06,0.08,0.6666856442940817
0.06,0.1,0.6666856441987465
0.06,0.12000000000000001,0.6666856440748815
0.06,0.14,0.6666856439139208
0.06,0.16,0.6666856437047286
0.06,0.18,0.666685643432825
0.06,0.19999999999999998,0.6666856430793842
0.06,0.21999999999999997,0.6666856426199278
0.06,0.23999999999999996,0.6666856420226298
0.06,0.25999999999999995,0.6666856412461106
0.06,0.27999999999999997,0.6666856402365674
0.06,0.3,0.6666856389240468
0.06,0.32,0.6666856372175964
0.06,0.34,0.6666856349989589
0.06,0.36000000000000004,0.6666856321143776
0.06,0.38000000000000006,0.6666856283639379
0.06,0.4000000000000001,0.6666856234877123
0.06,0.4200000000000001,0.6666856171477438
0.06,0.4400000000000001,0.6666856089046228
0.06,0.46000000000000013,0.6666855981870297
0.06,0.48000000000000015,0.6666855842521372
0.06,0.5000000000000001,0.6666855661341261
0.06,0.5200000000000001,0.6666855425772402
0.06,0.5400000000000001,0.6666855119487506
0.06,0.5600000000000002,0.6666854721257911
0.06,0.5800000000000002,0.6666854203482192
0.06,0.6000000000000002,0.6666853530273086
0.06,0.6200000000000002,0.6666852654970121
0.06,0.6400000000000002,0.6666851516905551
0.06,0.6600000000000003,0.6666850037199386
0.06,0.6800000000000003,0.6666848113292193
0.06,0.7000000000000003,0.6666845611836594
0.06,0.7200000000000003,0.6666842359454825
0.06,0.7400000000000003,0.6666838130721761
0.06,0.7600000000000003,0.6666832632540427
0.06,0.7800000000000004,0.6666825483827136
0.06,0.8000000000000004,0.6666816189098033
0.06,0.8200000000000004,0.6666804104126367
0.06,0.8400000000000004,0.6666788391290045
0.06,0.8600000000000004,0.6666767961514282
0.06,0.8800000000000004,0.666674139878521
0.06,0.9000000000000005,0.6666706862001834
0.06,0.9200000000000005,0.666666195736266
0.06,0.9400000000000005,0.666660357244071
0.06,0.9600000000000005,0.6666527660443985
0.06,0.9800000000000005,0.6666428959703996
0.08,0,0.6666856444669732
0.08,0.02,0.6666856444234389
0.08,0.04,0.6666856443669253
0.08,0.06,0.6666856442935364
0.08,0.08,0.6666856441982053
0.08,0.1,0.6666856440743439
0.08,0.12000000000000001,0.6666856439133876
0.08,0.14,0.6666856437041992
0.08,0.16,0.6666856434322995
0.08,0.18,0.6666856430788624
0.08,0.19999999999999998,0.6666856426194098
0.08,0.21999999999999997,0.6666856420221158
0.08,0.23999999999999996,0.6666856412456001
0.08,0.25999999999999995,0.6666856402360607
0.08,0.27999999999999997,0.6666856389235442
0.08,0.3,0.6666856372170977
0.08,0.32,0.6666856349984638
0.08,0.34,0.666685632113886
0.08,0.36000000000000004,0.6666856283634501
0.08,0.38000000000000006,0.6666856234872278
0.08,0.4000000000000001,0.666685617147263
0.08,0.4200000000000001,0.6666856089041454
0.08,0.4400000000000001,0.6666855981865561
0.08,0.46000000000000013,0.666685584251667
0.08,0.48000000000000015,0.6666855661336594
0.08,0.5000000000000001,0.666685542576777
0.08,0.5200000000000001,0.6666855119482906
0.08,0.5400000000000001,0.6666854721253347
0.08,0.5600000000000002,0.6666854203477659
0.08,0.5800000000000002,0.6666853530268586
0.08,0.6000000000000002,0.6666852654965658
0.08,0.6200000000000002,0.6666851516901122
0.08,0.6400000000000002,0.6666850037194986
0.08,0.6600000000000003,0.6666848113287825
0.08,0.6800000000000003,0.6666845611832257
0.08,0.7000000000000003,0.6666842359450522
0.08,0.7200000000000003,0.6666838130717488
0.08,0.7400000000000003,0.6666832632536189
0.08,0.7600000000000003,0.6666825483822929
0.08,0.7800000000000004,0.6666816189093856
0.08,0.8000000000000004,0.6666804104122221
0.08,0.8200000000000004,0.6666788391285929
0.08,0.8400000000000004,0.6666767961510194
0.08,0.8600000000000004,0.6666741398781155
0.08,0.8800000000000004,0.666670686199781
0.08,0.9000000000000005,0.6666661957358663
0.08,0.9200000000000005,0.6666603572436751
0.08,0.9400000000000005,0.666652766044005
0.08,0.9600000000000005,0.6666428959700094
0.08,0.9800000000000005,0.6666300628939137
0.1,0,0.6666856444228929
0.1,0.02,0.6666856443663837
0.1,0.04,0.6666856442929985
0.1,0.06,0.6666856441976716
0.1,0.08,0.6666856440738141
0.1,0.1,0.6666856439128612
0.1,0.12000000000000001,0.6666856437036769
0.1,0.14,0.6666856434317814
0.1,0.16,0.6666856430783478
0.1,0.18,0.6666856426188993
0.1,0.19999999999999998,0.666685642021609
0.1,0.21999999999999997,0.666685641245097
0.1,0.23999999999999996,0.6666856402355614
0.1,0.25999999999999995,0.6666856389230483
0.1,0.27999999999999997,0.6666856372166058
0.1,0.3,0.6666856349979752
0.1,0.32,0.666685632113401
0.1,0.34,0.6666856283629687
0.1,0.36000000000000004,0.6666856234867503
0.1,0.38000000000000006,0.6666856171467888
0.1,0.4000000000000001,0.6666856089036747
0.1,0.4200000000000001,0.6666855981860886
0.1,0.4400000000000001,0.6666855842512032
0.1,0.46000000000000013,0.6666855661331991
0.1,0.48000000000000015,0.6666855425763197
0.1,0.5000000000000001,0.6666855119478374
0.1,0.5200000000000001,0.6666854721248843
0.1,0.5400000000000001,0.6666854203473193
0.1,0.5600000000000002,0.6666853530264152
0.1,0.5800000000000002,0.6666852654961256
0.1,0.6000000000000002,0.6666851516896751
0.1,0.6200000000000002,0.6666850037190646
0.1,0.6400000000000002,0.666684811328352
0.1,0.6600000000000003,0.6666845611827984
0.1,0.6800000000000003,0.6666842359446281
0.1,0.7000000000000003,0.6666838130713275
0.1,0.7200000000000003,0.6666832632532009
0.1,0.7400000000000003,0.6666825483818779
0.1,0.7600000000000003,0.6666816189089736
0.1,0.7800000000000004,0.6666804104118134
0.1,0.8000000000000004,0.6666788391281872
0.1,0.8200000000000004,0.6666767961506165
0.1,0.8400000000000004,0.6666741398777161
0.1,0.8600000000000004,0.6666706861993843
0.1,0.8800000000000004,0.6666661957354725
0.1,0.9000000000000005,0.6666603572432841
0.1,0.9200000000000005,0.666652766043617
0.1,0.9400000000000005,0.6666428959696241
0.1,0.9600000000000005,0.6666300628935312
0.1,0.9800000000000005,0.6666133773020329
0.12000000000000001,0,0.6666856443658491
0.12000000000000001,0.02,0.6666856442924681
0.12000000000000001,0.04,0.666685644197145
0.12000000000000001,0.06,0.6666856440732915
0.12000000000000001,0.08,0.6666856439123426
0.12000000000000001,0.1,0.666685643703162
0.12000000000000001,0.12000000000000001,0.66668564343127
0.12000000000000001,0.14,0.6666856430778405
0.12000000000000001,0.16,0.6666856426183956
0.12000000000000001,0.18,0.6666856420211092
0.12000000000000001,0.19999999999999998,0.666685641244601
0.12000000000000001,0.21999999999999997,0.6666856402350689
0.12000000000000001,0.23999999999999996,0.6666856389225595
0.12000000000000001,0.25999999999999995,0.6666856372161204
0.12000000000000001,0.27999999999999997,0.6666856349974937
0.12000000000000001,0.3,0.6666856321129229
0.12000000000000001,0.32,0.6666856283624943
0.12000000000000001,0.34,0.666685623486279
0.12000000000000001,0.36000000000000004,0.6666856171463214
0.12000000000000001,0.38000000000000006,0.6666856089032108
0.12000000000000001,0.4000000000000001,0.6666855981856279
0.12000000000000001,0.4200000000000001,0.6666855842507461
0.12000000000000001,0.4400000000000001,0.6666855661327451
0.12000000000000001,0.46000000000000013,0.6666855425758691
0.12000000000000001,0.48000000000000015,0.6666855119473899
0.12000000000000001,0.5000000000000001,0.6666854721244405
0.12000000000000001,0.5200000000000001,0.6666854203468786
0.12000000000000001,0.5400000000000001,0.6666853530259776
0.12000000000000001,0.5600000000000002,0.6666852654956915
0.12000000000000001,0.5800000000000002,0.6666851516892441
0.12000000000000001,0.6000000000000002,0.6666850037186369
0.12000000000000001,0.6200000000000002,0.6666848113279275
0.12000000000000001,0.6400000000000002,0.6666845611823771
0.12000000000000001,0.6600000000000003,0.6666842359442097
0.12000000000000001,0.6800000000000003,0.6666838130709125
0.12000000000000001,0.7000000000000003,0.6666832632527886
0.12000000000000001,0.7200000000000003,0.666682548381469
0.12000000000000001,0.7400000000000003,0.6666816189085674
0.12000000000000001,0.7600000000000003,0.6666804104114105
0.12000000000000001,0.7800000000000004,0.6666788391277869
0.12000000000000001,0.8000000000000004,0.6666767961502195
0.12000000000000001,0.8200000000000004,0.6666741398773219
0.12000000000000001,0.8400000000000004,0.6666706861989928
0.12000000000000001,0.8600000000000004,0.6666661957350838
0.12000000000000001,0.8800000000000004,0.6666603572428984
0.12000000000000001,0.9000000000000005,0.6666527660432343
0.12000000000000001,0.9200000000000005,0.6666428959692445
0.12000000000000001,0.9400000000000005,0.6666300628931546
0.12000000000000001,0.9600000000000005,0.6666133773016591
0.12000000000000001,0.9800000000000005,0.6665916826309313
0.14,0,0.6666856442919451
0.14,0.02,0.6666856441966259
0.14,0.04,0.6666856440727762
0.14,0.06,0.6666856439118312
0.14,0.08,0.6666856437026543
0.14,0.1,0.666685643430766
0.14,0.12000000000000001,0.6666856430773402
0.14,0.14,0.666685642617899
0.14,0.16,0.6666856420206162
0.14,0.18,0.6666856412441118
0.14,0.19999999999999998,0.666685640234583
0.14,0.21999999999999997,0.6666856389220774
0.14,0.23999999999999996,0.6666856372156418
0.14,0.25999999999999995,0.6666856349970189
0.14,0.27999999999999997,0.6666856321124516
0.14,0.3,0.666685628362026
0.14,0.32,0.6666856234858148
0.14,0.34,0.6666856171458602
0.14,0.36000000000000004,0.6666856089027532
0.14,0.38000000000000006,0.6666855981851738
0.14,0.4000000000000001,0.6666855842502951
0.14,0.4200000000000001,0.6666855661322978
0.14,0.4400000000000001,0.6666855425754251
0.14,0.46000000000000013,0.6666855119469489
0.14,0.48000000000000015,0.6666854721240026
0.14,0.5000000000000001,0.6666854203464442
0.14,0.5200000000000001,0.6666853530255463
0.14,0.5400000000000001,0.6666852654952633
0.14,0.5600000000000002,0.666685151688819
0.14,0.5800000000000002,0.6666850037182152
0.14,0.6000000000000002,0.6666848113275089
0.14,0.6200000000000002,0.6666845611819614
0.14,0.6400000000000002,0.6666842359437971
0.14,0.6600000000000003,0.666683813070503
0.14,0.6800000000000003,0.6666832632523821
0.14,0.7000000000000003,0.6666825483810653
0.14,0.7200000000000003,0.666681618908167
0.14,0.7400000000000003,0.6666804104110128
0.14,0.7600000000000003,0.6666788391273927
0.14,0.7800000000000004,0.6666767961498277
0.14,0.8000000000000004,0.6666741398769332
0.14,0.8200000000000004,0.6666706861986073
0.14,0.8400000000000004,0.6666661957347013
0.14,0.8600000000000004,0.6666603572425183
0.14,0.8800000000000004,0.6666527660428572
0.14,0.9000000000000005,0.6666428959688698
0.14,0.9200000000000005,0.6666300628927827
0.14,0.9400000000000005,0.6666133773012899
0.14,0.9600000000000005,0.6665916826305653
0.14,0.9800000000000005,0.6665634750834386
0.16,0,0.6666856441961138
0.16,0.02,0.666685644072268
0.16,0.04,0.6666856439113268
0.16,0.06,0.6666856437021536
0.16,0.08,0.6666856434302693
0.16,0.1,0.666685643076847
0.16,0.12000000000000001,0.6666856426174094
0.16,0.14,0.6666856420201301
0.16,0.16,0.6666856412436293
0.16,0.18,0.6666856402341045
0.16,0.19999999999999998,0.6666856389216019
0.16,0.21999999999999997,0.6666856372151702
0.16,0.23999999999999996,0.6666856349965505
0.16,0.25999999999999995,0.6666856321119863
0.16,0.27999999999999997,0.6666856283615649
0.16,0.3,0.6666856234853566
0.16,0.32,0.6666856171454056
0.16,0.34,0.6666856089023018
0.16,0.36000000000000004,0.6666855981847258
0.16,0.38000000000000006,0.6666855842498502
0.16,0.4000000000000001,0.6666855661318561
0.16,0.4200000000000001,0.6666855425749869
0.16,0.4400000000000001,0.6666855119465143
0.16,0.46000000000000013,0.6666854721235713
0.16,0.48000000000000015,0.6666854203460154
0.16,0.5000000000000001,0.6666853530251212
0.16,0.5200000000000001,0.6666852654948412
0.16,0.5400000000000001,0.6666851516884
0.16,0.5600000000000002,0.6666850037177994
0.16,0.5800000000000002,0.666684811327096
0.16,0.6000000000000002,0.6666845611815516
0.16,0.6200000000000002,0.6666842359433901
0.16,0.6400000000000002,0.666683813070099
0.16,0.6600000000000003,0.6666832632519815
0.16,0.6800000000000003,0.6666825483806675
0.16,0.7000000000000003,0.6666816189077719
0.16,0.7200000000000003,0.666680410410621
0.16,0.7400000000000003,0.6666788391270032
0.16,0.7600000000000003,0.6666767961494416
0.16,0.7800000000000004,0.6666741398765499
0.16,0.8000000000000004,0.6666706861982264
0.16,0.8200000000000004,0.6666661957343234
0.16,0.8400000000000004,0.6666603572421435
0.16,0.8600000000000004,0.666652766042485
0.16,0.8800000000000004,0.6666428959685005
0.16,0.9000000000000005,0.6666300628924158
0.16,0.9200000000000005,0.6666133773009262
0.16,0.9400000000000005,0.6665916826302045
0.16,0.9600000000000005,0.6665634750830801
0.16,0.9800000000000005,0.6665267993651104
0.18,0,0.6666856440717666
0.18,0.02,0.6666856439108293
0.18,0.04,0.6666856437016598
0.18,0.06,0.6666856434297791
0.18,0.08,0.6666856430763605
0.18,0.1,0.6666856426169263
0.18,0.12000000000000001,0.6666856420196506
0.18,0.14,0.6666856412431534
0.18,0.16,0.6666856402336322
0.18,0.18,0.6666856389211333
0.18,0.19999999999999998,0.6666856372147044
0.18,0.21999999999999997,0.6666856349960885
0.18,0.23999999999999996,0.6666856321115281
0.18,0.25999999999999995,0.6666856283611096
0.18,0.27999999999999997,0.6666856234849048
0.18,0.3,0.6666856171449572
0.18,0.32,0.6666856089018567
0.18,0.34,0.6666855981842841
0.18,0.36000000000000004,0.6666855842494119
0.18,0.38000000000000006,0.666685566131421
0.18,0.4000000000000001,0.6666855425745547
0.18,0.4200000000000001,0.6666855119460852
0.18,0.4400000000000001,0.6666854721231453
0.18,0.46000000000000013,0.6666854203455929
0.18,0.48000000000000015,0.6666853530247016
0.18,0.5000000000000001,0.6666852654944246
0.18,0.5200000000000001,0.6666851516879867
0.18,0.5400000000000001,0.666685003717389
0.18,0.5600000000000002,0.6666848113266887
0.18,0.5800000000000002,0.6666845611811473
0.18,0.6000000000000002,0.666684235942989
0.18,0.6200000000000002,0.6666838130697008
0.18,0.6400000000000002,0.6666832632515861
0.18,0.6600000000000003,0.6666825483802753
0.18,0.6800000000000003,0.6666816189073826
0.18,0.7000000000000003,0.6666804104102341
0.18,0.7200000000000003,0.6666788391266198
0.18,0.7400000000000003,0.6666767961490608
0.18,0.7600000000000003,0.6666741398761719
0.18,0.7800000000000004,0.6666706861978512
0.18,0.8000000000000004,0.6666661957339509
0.18,0.8200000000000004,0.666660357241774
0.18,0.8400000000000004,0.6666527660421181
0.18,0.8600000000000004,0.6666428959681362
0.18,0.8800000000000004,0.6666300628920548
0.18,0.9000000000000005,0.6666133773005675
0.18,0.9200000000000005,0.6665916826298484
0.18,0.9400000000000005,0.6665634750827272
0.18,0.9600000000000005,0.6665267993647597
0.18,0.9800000000000005,0.6664791131029266
0.19999999999999998,0,0.6666856439103386
0.19999999999999998,0.02,0.6666856437011729
0.19999999999999998,0.04,0.6666856434292957
0.19999999999999998,0.06,0.6666856430758806
0.19999999999999998,0.08,0.6666856426164501
0.19999999999999998,0.1,0.6666856420191779
0.19999999999999998,0.12000000000000001,0.6666856412426843
0.19999999999999998,0.14,0.6666856402331662
0.19999999999999998,0.16,0.6666856389206708
0.19999999999999998,0.18,0.6666856372142459
0.19999999999999998,0.19999999999999998,0.6666856349956328
0.19999999999999998,0.21999999999999997,0.6666856321110761
0.19999999999999998,0.23999999999999996,0.6666856283606609
0.19999999999999998,0.25999999999999995,0.6666856234844593
0.19999999999999998,0.27999999999999997,0.6666856171445149
0.19999999999999998,0.3,0.666685608901418
0.19999999999999998,0.32,0.6666855981838483
0.19999999999999998,0.34,0.6666855842489793
0.19999999999999998,0.36000000000000004,0.6666855661309917
0.19999999999999998,0.38000000000000006,0.6666855425741285
0.19999999999999998,0.4000000000000001,0.6666855119456624
0.19999999999999998,0.4200000000000001,0.6666854721227257
0.19999999999999998,0.4400000000000001,0.6666854203451761
0.19999999999999998,0.46000000000000013,0.6666853530242881
0.19999999999999998,0.48000000000000015,0.6666852654940144
0.19999999999999998,0.5000000000000001,0.6666851516875792
0.19999999999999998,0.5200000000000001,0.6666850037169846
0.19999999999999998,0.5400000000000001,0.666684811326287
0.19999999999999998,0.5600000000000002,0.6666845611807489
0.19999999999999998,0.5800000000000002,0.6666842359425934
0.19999999999999998,0.6000000000000002,0.6666838130693082
0.19999999999999998,0.6200000000000002,0.6666832632511964
0.19999999999999998,0.6400000000000002,0.6666825483798883
0.19999999999999998,0.6600000000000003,0.6666816189069984
0.19999999999999998,0.6800000000000003,0.666680410409853
0.19999999999999998,0.7000000000000003,0.6666788391262412
0.19999999999999998,0.7200000000000003,0.6666767961486852
0.19999999999999998,0.7400000000000003,0.666674139875799
0.19999999999999998,0.7600000000000003,0.6666706861974813
0.19999999999999998,0.7800000000000004,0.6666661957335837
0.19999999999999998,0.8000000000000004,0.6666603572414093
0.19999999999999998,0.8200000000000004,0.6666527660417563
0.19999999999999998,0.8400000000000004,0.666642895967777
0.19999999999999998,0.8600000000000004,0.6666300628916981
0.19999999999999998,0.8800000000000004,0.6666133773002137
0.19999999999999998,0.9000000000000005,0.6665916826294972
0.19999999999999998,0.9200000000000005,0.6665634750823785
0.19999999999999998,0.9400000000000005,0.6665267993644142
0.19999999999999998,0.9600000000000005,0.6664791131025838
0.19999999999999998,0.9800000000000005,0.6664171105331331
0.21999999999999997,0,0.6666856437006929
0.21999999999999997,0.02,0.6666856434288191
0.21999999999999997,0.04,0.6666856430754077
0.21999999999999997,0.06,0.6666856426159807
0.21999999999999997,0.08,0.666685642018712
0.21999999999999997,0.1,0.6666856412422216
0.21999999999999997,0.12000000000000001,0.6666856402327073
0.21999999999999997,0.14,0.6666856389202152
0.21999999999999997,0.16,0.6666856372137933
0.21999999999999997,0.18,0.666685634995184
0.21999999999999997,0.19999999999999998,0.6666856321106303
0.21999999999999997,0.21999999999999997,0.6666856283602185
0.21999999999999997,0.23999999999999996,0.6666856234840203
0.21999999999999997,0.25999999999999995,0.6666856171440791
0.21999999999999997,0.27999999999999997,0.6666856089009852
0.21999999999999997,0.3,0.6666855981834187
0.21999999999999997,0.32,0.666685584248553
0.21999999999999997,0.34,0.6666855661305684
0.21999999999999997,0.36000000000000004,0.6666855425737086
0.21999999999999997,0.38000000000000006,0.6666855119452452
0.21999999999999997,0.4000000000000001,0.6666854721223117
0.21999999999999997,0.4200000000000001,0.6666854203447655
0.21999999999999997,0.4400000000000001,0.6666853530238801
0.21999999999999997,0.46000000000000013,0.6666852654936094
0.21999999999999997,0.48000000000000015,0.6666851516871773
0.21999999999999997,0.5000000000000001,0.6666850037165857
0.21999999999999997,0.5200000000000001,0.6666848113258912
0.21999999999999997,0.5400000000000001,0.6666845611803558
0.21999999999999997,0.5600000000000002,0.6666842359422033
0.21999999999999997,0.5800000000000002,0.6666838130689208
0.21999999999999997,0.6000000000000002,0.6666832632508121
0.21999999999999997,0.6200000000000002,0.6666825483795067
0.21999999999999997,0.6400000000000002,0.6666816189066198
0.21999999999999997,0.6600000000000003,0.666680410409477
0.21999999999999997,0.6800000000000003,0.666678839125868
0.21999999999999997,0.7000000000000003,0.666676796148315
0.21999999999999997,0.7200000000000003,0.6666741398754316
0.21999999999999997,0.7400000000000003,0.6666706861971163
0.21999999999999997,0.7600000000000003,0.6666661957332214
0.21999999999999997,0.7800000000000004,0.6666603572410497
0.21999999999999997,0.8000000000000004,0.6666527660413997
0.21999999999999997,0.8200000000000004,0.666642895967423
0.21999999999999997,0.8400000000000004,0.6666300628913469
0.21999999999999997,0.8600000000000004,0.666613377299865
0.21999999999999997,0.8800000000000004,0.6665916826291514
0.21999999999999997,0.9000000000000005,0.6665634750820347
0.21999999999999997,0.9200000000000005,0.6665267993640731
0.21999999999999997,0.9400000000000005,0.6664791131022456
0.21999999999999997,0.9600000000000005,0.6664171105327978
0.21999999999999997,0.9800000000000005,0.6663364932106753
0.23999999999999996,0,0.666685643428349
0.23999999999999996,0.02,0.666685643074941
0.23999999999999996,0.04,0.6666856426155175
0.23999999999999996,0.06,0.6666856420182521
0.23999999999999996,0.08,0.6666856412417653
0.23999999999999996,0.1,0.6666856402322543
0.23999999999999996,0.12000000000000001,0.6666856389197657
0.23999999999999996,0.14,0.6666856372133472
0.23999999999999996,0.16,0.666685634994741
0.23999999999999996,0.18,0.6666856321101907
0.23999999999999996,0.19999999999999998,0.6666856283597818
0.23999999999999996,0.21999999999999997,0.6666856234835872
0.23999999999999996,0.23999999999999996,0.666685617143649
0.23999999999999996,0.25999999999999995,0.6666856089005583
0.23999999999999996,0.27999999999999997,0.666685598182995
0.23999999999999996,0.3,0.6666855842481324
0.23999999999999996,0.32,0.6666855661301512
0.23999999999999996,0.34,0.666685542573294
0.23999999999999996,0.36000000000000004,0.666685511944834
0.23999999999999996,0.38000000000000006,0.6666854721219033
0.23999999999999996,0.4000000000000001,0.6666854203443605
0.23999999999999996,0.4200000000000001,0.666685353023478
0.23999999999999996,0.4400000000000001,0.6666852654932102
0.23999999999999996,0.46000000000000013,0.6666851516867812
0.23999999999999996,0.48000000000000015,0.6666850037161921
0.23999999999999996,0.5000000000000001,0.6666848113255006
0.23999999999999996,0.5200000000000001,0.6666845611799681
0.23999999999999996,0.5400000000000001,0.6666842359418186
0.23999999999999996,0.5600000000000002,0.6666838130685392
0.23999999999999996,0.5800000000000002,0.6666832632504327
0.23999999999999996,0.6000000000000002,0.6666825483791303
0.23999999999999996,0.6200000000000002,0.6666816189062464
0.23999999999999996,0.6400000000000002,0.6666804104091063
0.23999999999999996,0.6600000000000003,0.6666788391255
0.23999999999999996,0.6800000000000003,0.6666767961479496
0.23999999999999996,0.7000000000000003,0.6666741398750685
0.23999999999999996,0.7200000000000003,0.6666706861967563
